"date..UTC.0.","Al_Flags","Al_Concentration..ng.m3.","Al_Concentration.Uncertainty..ng.m3.","Si_Flags","Si_Concentration..ng.m3.","Si_Concentration.Uncertainty..ng.m3.","P_Flags","P_Concentration..ng.m3.","P_Concentration.Uncertainty..ng.m3.","S_Flags","S_Concentration..ng.m3.","S_Concentration.Uncertainty..ng.m3.","Cl_Flags","Cl_Concentration..ng.m3.","Cl_Concentration.Uncertainty..ng.m3.","K_Flags","K_Concentration..ng.m3.","K_Concentration.Uncertainty..ng.m3.","Ca_Flags","Ca_Concentration..ng.m3.","Ca_Concentration.Uncertainty..ng.m3.","Ti_Flags","Ti_Concentration..ng.m3.","Ti_Concentration.Uncertainty..ng.m3.","V_Flags","V_Concentration..ng.m3.","V_Concentration.Uncertainty..ng.m3.","Cr_Flags","Cr_Concentration..ng.m3.","Cr_Concentration.Uncertainty..ng.m3.","Mn_Flags","Mn_Concentration..ng.m3.","Mn_Concentration.Uncertainty..ng.m3.","Fe_Flags","Fe_Concentration..ng.m3.","Fe_Concentration.Uncertainty..ng.m3.","Co_Flags","Co_Concentration..ng.m3.","Co_Concentration.Uncertainty..ng.m3.","Ni_Flags","Ni_Concentration..ng.m3.","Ni_Concentration.Uncertainty..ng.m3.","Cu_Flags","Cu_Concentration..ng.m3.","Cu_Concentration.Uncertainty..ng.m3.","Zn_Flags","Zn_Concentration..ng.m3.","Zn_Concentration.Uncertainty..ng.m3.","Ga_Flags","Ga_Concentration..ng.m3.","Ga_Concentration.Uncertainty..ng.m3.","Ge_Flags","Ge_Concentration..ng.m3.","Ge_Concentration.Uncertainty..ng.m3.","As_Flags","As_Concentration..ng.m3.","As_Concentration.Uncertainty..ng.m3.","Se_Flags","Se_Concentration..ng.m3.","Se_Concentration.Uncertainty..ng.m3.","Br_Flags","Br_Concentration..ng.m3.","Br_Concentration.Uncertainty..ng.m3.","Sr_Flags","Sr_Concentration..ng.m3.","Sr_Concentration.Uncertainty..ng.m3.","Y_Flags","Y_Concentration..ng.m3.","Y_Concentration.Uncertainty..ng.m3.","Zr_Flags","Zr_Concentration..ng.m3.","Zr_Concentration.Uncertainty..ng.m3.","Mo_Flags","Mo_Concentration..ng.m3.","Mo_Concentration.Uncertainty..ng.m3.","Pd_Flags","Pd_Concentration..ng.m3.","Pd_Concentration.Uncertainty..ng.m3.","Ag_Flags","Ag_Concentration..ng.m3.","Ag_Concentration.Uncertainty..ng.m3.","Cd_Flags","Cd_Concentration..ng.m3.","Cd_Concentration.Uncertainty..ng.m3.","In_Flags","In_Concentration..ng.m3.","In_Concentration.Uncertainty..ng.m3.","Sn_Flags","Sn_Concentration..ng.m3.","Sn_Concentration.Uncertainty..ng.m3.","Sb_Flags","Sb_Concentration..ng.m3.","Sb_Concentration.Uncertainty..ng.m3.","Te_Flags","Te_Concentration..ng.m3.","Te_Concentration.Uncertainty..ng.m3.","Ba_Flags","Ba_Concentration..ng.m3.","Ba_Concentration.Uncertainty..ng.m3.","La_Flags","La_Concentration..ng.m3.","La_Concentration.Uncertainty..ng.m3.","Ce_Flags","Ce_Concentration..ng.m3.","Ce_Concentration.Uncertainty..ng.m3.","Pt_Flags","Pt_Concentration..ng.m3.","Pt_Concentration.Uncertainty..ng.m3.","Hg_Flags","Hg_Concentration..ng.m3.","Hg_Concentration.Uncertainty..ng.m3.","Tl_Flags","Tl_Concentration..ng.m3.","Tl_Concentration.Uncertainty..ng.m3.","Pb_Flags","Pb_Concentration..ng.m3.","Pb_Concentration.Uncertainty..ng.m3.","Bi_Flags","Bi_Concentration..ng.m3.","Bi_Concentration.Uncertainty..ng.m3.","PM.size.fraction"
"2021-08-15 07:00:00","E: Uncertainty",360.2557,578.9583,NA,0,0,"E: Uncertainty",1.029,27.1421,NA,243.3172,18.9415,NA,0,0,NA,24.4296,3.4636,NA,14.1231,2.4602,"E: Uncertainty",0.1446,0.9645,"E: Uncertainty",0.7365,0.7381,"E: Uncertainty",0.0372,0.5443,NA,0,0,NA,16.5125,1.3388,"E: Uncertainty",0.1831,0.6075,NA,0.5589,0.4925,"E: Uncertainty",0.4061,0.4588,NA,7.5866,0.649,NA,0,0,NA,0,0,NA,2.5379,0.4255,NA,0,0,NA,1.0698,0.5818,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,10.7742,8.8158,"E: Uncertainty",2.386,11.5925,"E: Uncertainty",2.0291,13.2414,NA,0,0,"E: Uncertainty",2.9337,25.4932,"E: Uncertainty",7.9929,31.5004,"E: Uncertainty",7.787,43.1405,NA,0.023,7e-04,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.1348,0.7368,NA,0,0,"PM2.5"
"2021-08-15 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 09:00:00",NA,0,0,NA,0,0,NA,0,0,NA,132.8613,15.9331,NA,472.7247,20.8233,NA,17.4843,3.2596,NA,18.0767,2.4868,"E: Uncertainty",0.0724,0.9162,"E: Uncertainty",0.2275,0.7011,NA,0,0,NA,0,0,NA,19.0374,1.385,NA,0,0,"E: Uncertainty",0.1658,0.4584,NA,0.8463,0.464,NA,0.6673,0.4061,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.4634,0.5466,"E: Uncertainty",0.5872,1.4419,NA,0,0,NA,0,0,NA,0,0,NA,13.914,8.666,"E: Uncertainty",4.1662,11.4086,"E: Uncertainty",4.9022,12.9378,NA,0,0,"E: Uncertainty",0.793,25.0758,NA,0,0,"E: Uncertainty",6.5252,41.6621,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-15 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 11:00:00","E: Uncertainty",344.4201,590.9628,NA,0,0,NA,0,0,NA,315.8298,21.9296,NA,810.1003,31.5624,NA,144.4292,7.197,NA,62.5885,3.8897,NA,1.879,1.0047,"E: Uncertainty",0.2001,0.7156,NA,0,0,"E: Uncertainty",0.0088,0.689,NA,38.3187,2.0095,NA,0,0,NA,0,0,NA,2.5634,0.5328,NA,6.9599,0.6257,NA,0,0,NA,0,0,NA,0.7362,0.3639,NA,0,0,NA,1.94,0.5818,"E: Uncertainty",0.6183,1.4655,NA,0,0,NA,0,0,NA,0,0,NA,13.7477,8.8409,NA,0,0,"E: Uncertainty",0.9908,13.374,NA,0,0,"E: Uncertainty",10.4983,25.2225,"E: Uncertainty",6.281,31.1096,"E: Uncertainty",0.4356,42.1199,NA,0.006,2e-04,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-15 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 13:00:00","E: Uncertainty",534.18,594.1642,NA,0,0,NA,0,0,NA,434.6023,24.9168,NA,644.1321,26.2053,NA,45.351,4.1905,NA,60.104,3.7352,NA,1.0394,1.0175,NA,0,0,"E: Uncertainty",0.0223,0.561,NA,0,0,NA,43.0067,2.1668,NA,0,0,"E: Uncertainty",0.025,0.4883,NA,1.3755,0.5015,NA,2.4301,0.4875,NA,0,0,NA,0,0,NA,0.5657,0.3677,NA,0,0,NA,1.0696,0.5848,"E: Uncertainty",0.5011,1.5032,NA,0,0,NA,0,0,NA,0,0,NA,9.1948,8.9248,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.0912,25.5017,"E: Uncertainty",11.0366,31.4829,NA,0,0,"E: Uncertainty",0.4806,2.7429,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.554,0.7429,NA,0,0,"PM2.5"
"2021-08-15 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 15:00:00",NA,0,0,NA,0,0,NA,0,0,NA,260.7815,19.4626,NA,42.8077,8.3727,NA,17.4799,3.1864,NA,13.1351,2.3705,"E: Uncertainty",0.2125,0.9347,NA,0,0,NA,0,0,NA,0,0,NA,30.2401,1.7552,NA,0,0,NA,0,0,NA,1.9005,0.4893,NA,2.2851,0.4672,NA,0,0,NA,0,0,NA,0.367,0.3438,NA,0,0,"E: Uncertainty",0.2817,0.5414,"E: Uncertainty",0.4403,1.4476,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.3602,8.5638,"E: Uncertainty",0.9968,11.3199,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.3713,30.6153,"E: Uncertainty",3.5626,41.8335,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.0015,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-15 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 17:00:00","E: Uncertainty",135.7842,573.9118,NA,0,0,NA,0,0,NA,180.853,17.1022,NA,0,0,NA,29.4072,3.5721,NA,5.1507,2.2009,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,34.7075,1.9003,NA,0,0,"E: Uncertainty",0.0696,0.4723,NA,2.327,0.5145,NA,5.4847,0.5756,NA,0,0,NA,0,0,NA,0.7836,0.3718,NA,0,0,"E: Uncertainty",0.0218,0.5573,"E: Uncertainty",1.0947,1.4862,NA,0,0,NA,0,0,NA,0,0,NA,9.3123,8.7502,"E: Uncertainty",1.8765,11.6184,"E: Uncertainty",1.6393,13.4256,NA,0,0,"E: Uncertainty",6.8011,25.7129,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,9.7666,0.9816,NA,0,0,"PM2.5"
"2021-08-15 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 19:00:00",NA,625.0379,578.6868,NA,0,0,NA,0,0,NA,249.3832,19.0284,NA,0,0,NA,18.5371,3.2313,NA,7.5987,2.2377,NA,0,0,"E: Uncertainty",0.2827,0.7176,"E: Uncertainty",0.0453,0.5411,NA,0,0,NA,37.1198,1.963,NA,0,0,NA,0,0,NA,2.5931,0.5268,NA,2.8598,0.4939,NA,0,0,NA,0,0,NA,0.7767,0.3755,NA,0,0,"E: Uncertainty",0.4064,0.5587,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,15.5163,8.7122,"E: Uncertainty",7.0533,11.4749,"E: Uncertainty",0.4041,13.2812,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.4138,2.5879,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.1571,0.7352,NA,0,0,"PM2.5"
"2021-08-15 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 21:00:00","E: Uncertainty",468.0797,588.0191,NA,0,0,NA,0,0,NA,408.894,23.9026,NA,20.5192,7.9396,NA,19.3431,3.3326,NA,9.6376,2.327,"E: Uncertainty",0.4538,0.9783,"E: Uncertainty",0.0359,0.716,"E: Uncertainty",0.0806,0.5485,NA,0,0,NA,26.7894,1.6513,NA,0,0,NA,0,0,NA,1.6741,0.5148,NA,2.8198,0.4987,NA,0,0,NA,0,0,NA,0.7393,0.3763,"E: Uncertainty",0.0223,0.3957,NA,1.1401,0.5786,"E: Uncertainty",0.783,1.4959,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",5.6812,8.7617,"E: Uncertainty",3.2657,11.6421,NA,0,0,NA,0,0,"E: Uncertainty",13.83,25.7033,"E: Uncertainty",13.283,31.3648,"E: Uncertainty",0.5885,43.1538,"E: Uncertainty",0.1259,2.6599,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2.4414,0.7953,NA,0,0,"PM2.5"
"2021-08-15 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-15 23:00:00","E: Uncertainty",234.4528,819.456,NA,0,0,NA,0,0,NA,371.9098,30.4654,NA,129.5227,14.9129,NA,19.3864,4.7853,NA,16.0679,3.5056,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,10.6535,1.6139,NA,0,0,NA,0,0,NA,0.7851,0.6493,"E: Uncertainty",0.2397,0.5686,NA,0,0,NA,0,0,"E: Uncertainty",0.1146,0.4971,NA,0,0,"E: Uncertainty",0.5494,0.8092,"E: Uncertainty",0.2385,2.137,NA,0,0,NA,0,0,"E: Uncertainty",0.2071,4.5518,"E: Uncertainty",11.3343,13.1747,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",10.1798,45.2368,"E: Uncertainty",8.5787,61.854,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.2011,1.0478,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16 01:00:00","E: Uncertainty",453.0352,580.3896,NA,0,0,NA,0,0,NA,906.1983,39.1248,NA,13.3456,7.9844,NA,30.016,3.6576,NA,18.3243,2.5376,"E: Uncertainty",0.4217,0.9599,"E: Uncertainty",0.0465,0.713,NA,0,0,NA,0,0,NA,7.2523,1.0277,NA,0,0,NA,0,0,NA,0.8352,0.466,NA,3.7284,0.5149,NA,0,0,NA,0,0,NA,1.1533,0.3856,"E: Uncertainty",0.1249,0.3959,NA,1.2062,0.5661,"E: Uncertainty",0.3315,1.4814,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.1505,8.5969,NA,0,0,"E: Uncertainty",1.0758,13.3435,NA,0,0,"E: Uncertainty",0.8359,25.512,"E: Uncertainty",9.1059,31.4951,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.3543,0.7361,NA,0,0,"PM2.5"
"2021-08-16 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16 03:00:00",NA,610.0083,603.2027,NA,0,0,NA,0,0,NA,2089.3221,76.1983,NA,0,0,NA,33.7853,3.8926,NA,17.9362,2.6312,"E: Uncertainty",1.0091,1.0421,NA,0,0,NA,0,0,NA,0,0,NA,12.62,1.2354,"E: Uncertainty",0.0723,0.6361,NA,0,0,NA,0.6359,0.4751,NA,2.495,0.489,NA,0,0,NA,0,0,"E: Uncertainty",0.2856,0.3742,NA,0.5504,0.4341,NA,1.4494,0.6022,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.1144,13.9439,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.6176,45.0312,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.526,0.7704,NA,0,0,"PM2.5"
"2021-08-16 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16 05:00:00",NA,1035.2753,607.531,NA,0,0,NA,0,0,NA,3766.1708,129.0822,NA,0,0,NA,41.7405,4.1672,NA,48.1356,3.4106,NA,4.802,1.0995,NA,0,0,"E: Uncertainty",0.0928,0.5591,NA,0,0,NA,53.9718,2.5223,NA,0,0,NA,0,0,NA,2.5805,0.542,NA,7.5044,0.654,NA,0,0,NA,0,0,NA,0.6028,0.3734,NA,0.9602,0.4388,NA,3.3026,0.6255,"E: Uncertainty",0.8081,1.5057,NA,0,0,NA,0,0,NA,0,0,NA,18.248,9.1545,"E: Uncertainty",1.6555,11.7961,NA,0,0,NA,0,0,"E: Uncertainty",6.3393,25.9844,"E: Uncertainty",6.157,31.7228,"E: Uncertainty",6.8903,43.8269,NA,0,0,"E: Uncertainty",0.0775,2.3656,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-16 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16 07:00:00",NA,753.249,602.6116,NA,0,0,NA,0,0,NA,3053.1236,106.5731,NA,287.6388,15.6965,NA,40.2742,4.1284,NA,58.9732,3.7288,NA,5.1071,1.1236,"E: Uncertainty",0.1199,0.7385,NA,0,0,"E: Uncertainty",0.0583,0.7254,NA,75.6477,3.2048,NA,0,0,NA,0,0,NA,2.5583,0.5375,NA,25.1812,1.2081,NA,0,0,NA,0,0,"E: Uncertainty",0.2364,0.352,NA,0.4358,0.4259,NA,3.1013,0.6151,"E: Uncertainty",0.8016,1.504,NA,0,0,NA,0,0,NA,0,0,NA,11.5248,9.0816,"E: Uncertainty",2.7097,11.8918,"E: Uncertainty",6.6573,13.4211,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-16 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-16 09:00:00","E: Uncertainty",449.383,596.7053,NA,0,0,NA,0,0,NA,1410.677,55.0315,NA,530.0401,22.8221,NA,32.452,3.897,NA,60.8483,3.7595,NA,3.3105,1.0709,NA,0,0,NA,0,0,"E: Uncertainty",0.0659,0.7146,NA,47.1664,2.2987,NA,0,0,NA,0,0,NA,1.4137,0.4949,NA,10.2928,0.7344,NA,0,0,NA,0,0,NA,2.3348,0.4237,"E: Uncertainty",0.2273,0.4157,NA,1.9149,0.6003,"E: Uncertainty",1.119,1.5033,NA,0,0,NA,0,0,NA,0,0,NA,14.16,9.0008,"E: Uncertainty",3.2944,11.526,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",6.5069,43.6032,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,8.978,0.9735,NA,0,0,"PM2.5"
"2021-08-16 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
